path,line,column,severity,rule,classification,message
alpha/lib/model/om/Baseentry.php,1266,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Baseentry.php,1306,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Baseflag.php,224,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseflavorParamsConversionProfile.php,253,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseflavorParamsConversionProfile.php,293,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseflickrToken.php,231,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseflickrToken.php,271,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseinvalidSession.php,157,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseinvalidSession.php,197,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekshow.php,630,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekshow.php,670,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekshow.php,990,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekshow.php,1030,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekuser.php,687,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekuser.php,977,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekuser.php,1017,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basekvote.php,294,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasemediaInfo.php,326,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasemediaInfo.php,366,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basemoderation.php,264,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basemoderation.php,304,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasemoderationFlag.php,252,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasemoderationFlag.php,292,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseroughcutEntry.php,240,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseroughcutEntry.php,280,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasesyndicationFeed.php,523,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BasesyndicationFeed.php,563,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseuiConf.php,349,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/BaseuiConf.php,389,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basewidget.php,326,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/om/Basewidget.php,366,11,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/lib/model/uiConf.php,360,39,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $suffix is optional, while parameter $v is required. The $suffix parameter is implicitly treated as a required parameter."
alpha/lib/model/uiConf.php,427,25,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/scripts/analyze_collect_stats.php,67,10,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/scripts/compatCheck.php,107,6,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
alpha/scripts/compatCheck.php,108,44,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
alpha/scripts/compatCheckElasticSearch.php,56,6,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
alpha/scripts/compatCheckElasticSearch.php,57,44,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
alpha/scripts/create_api_event_log_from_api_v3_log.php,200,6,ERROR,PHPCompatibility.Lists.AssignmentOrder.Affected,unverified static candidate,list() will assign variable from left-to-right since PHP 7.0. Ensure all variables in list() are unique to prevent unexpected results.
alpha/scripts/create_api_event_log_from_ps2_log.php,240,5,ERROR,PHPCompatibility.Lists.AssignmentOrder.Affected,unverified static candidate,list() will assign variable from left-to-right since PHP 7.0. Ensure all variables in list() are unique to prevent unexpected results.
alpha/scripts/create_event_log_from_apache_access_log.php,108,20,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
alpha/scripts/utils/migrationWebcastUpdateMakeHiddenAndDisplayInSearch.php,86,54,ERROR,PHPCompatibility.ParameterValues.RemovedImplodeFlexibleParamOrder.Removed,unverified static candidate,Passing the $glue and $pieces parameters in reverse order to implode has been deprecated since PHP 7.4 and is removed since PHP 8.0; $glue should be the first parameter and $pieces the second
alpha/web/nothing.php,1,1,WARNING,Internal.NoCodeFound,unverified static candidate,No PHP code was found in this file and short open tags are not allowed by this install of PHP. This file may be using short open tags but PHP does not allow them.
api_v3/lib/KalturaEntryService.php,1836,50,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $entryType is optional, while parameter $rank is required. The $entryType parameter is implicitly treated as a required parameter."
api_v3/lib/reflection/UnitTestsGenerator.php,639,25,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $txt is optional, while parameter $isBase is required. The $txt parameter is implicitly treated as a required parameter."
api_v3/lib/reflection/XmlClientGenerator.php,61,74,WARNING,PHPCompatibility.FunctionUse.RemovedFunctions.strftimeDeprecated,unverified static candidate,Function strftime() is deprecated since PHP 8.1; Use date() or IntlDateFormatter::format() instead
api_v3/lib/syndication/SyndicationFeedRenderer.php,73,10,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for htmlEntities() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/lib/types/EntryServerNode/base/filters/KalturaEntryServerNodeFilter.php,44,16,ERROR,PHPCompatibility.ParameterValues.RemovedImplodeFlexibleParamOrder.Removed,unverified static candidate,Passing the $glue and $pieces parameters in reverse order to implode has been deprecated since PHP 7.4 and is removed since PHP 8.0; $glue should be the first parameter and $pieces the second
api_v3/lib/types/entry/KalturaPlaylist.php,175,36,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for htmlspecialchars() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/lib/types/serverNode/base/KalturaServerNode.php,157,57,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $propertiesToSkip is optional, while parameter $type is required. The $propertiesToSkip parameter is implicitly treated as a required parameter."
api_v3/lib/types/serverNode/base/KalturaServerNode.php,174,39,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $serverNodeId is optional, while parameter $type is required. The $serverNodeId parameter is implicitly treated as a required parameter."
api_v3/lib/types/serverNode/base/KalturaServerNode.php,183,46,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $serverNodeId is optional, while parameter $type is required. The $serverNodeId parameter is implicitly treated as a required parameter."
api_v3/lib/types/serverNode/base/KalturaServerNode.php,197,48,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $serverNodeId is optional, while parameter $type is required. The $serverNodeId parameter is implicitly treated as a required parameter."
api_v3/services/ConversionProfileService.php,122,11,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for html_entity_decode() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/services/ConversionProfileService.php,129,11,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for html_entity_decode() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/services/ConversionProfileService.php,204,11,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for html_entity_decode() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/services/ConversionProfileService.php,211,11,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for html_entity_decode() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/web/clientTest.php,18,7,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for htmlspecialchars() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
api_v3/web/xsdDoc/footer.php,1,1,WARNING,Internal.NoCodeFound,unverified static candidate,No PHP code was found in this file and short open tags are not allowed by this install of PHP. This file may be using short open tags but PHP does not allow them.
api_v3/web/xsdDoc/overview.php,1,1,WARNING,Internal.NoCodeFound,unverified static candidate,No PHP code was found in this file and short open tags are not allowed by this install of PHP. This file may be using short open tags but PHP does not allow them.
batch/batches/BulkUpload/KAsyncBulkUpload.class.php,33,11,WARNING,PHPCompatibility.IniDirectives.RemovedIniDirectives.auto_detect_line_endingsDeprecated,unverified static candidate,INI directive 'auto_detect_line_endings' is deprecated since PHP 8.1
batch/batches/BulkUpload/KAsyncBulkUpload.class.php,63,11,WARNING,PHPCompatibility.IniDirectives.RemovedIniDirectives.auto_detect_line_endingsDeprecated,unverified static candidate,INI directive 'auto_detect_line_endings' is deprecated since PHP 8.1
batch/batches/Convert/KAsyncConvert.class.php,503,29,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $operator is optional, while parameter $filePath is required. The $operator parameter is implicitly treated as a required parameter."
batch/batches/EmailIngestion/KAsyncEmailIngestion.class.php,281,152,ERROR,PHPCompatibility.FunctionDeclarations.NewParamTypeDeclarations.mixedFound,unverified static candidate,'mixed' type declaration is not present in PHP version 7.4 or earlier
batch/batches/EmailIngestion/KAsyncEmailIngestion.class.php,483,131,ERROR,PHPCompatibility.FunctionDeclarations.NewParamTypeDeclarations.mixedFound,unverified static candidate,'mixed' type declaration is not present in PHP version 7.4 or earlier
batch/batches/KBatchBase.class.php,237,4,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
batch/batches/KBatchBase.class.php,249,4,ERROR,PHPCompatibility.FunctionDeclarations.RemovedCallingDestructAfterConstructorExit.Found,unverified static candidate,"When die() is called within an object constructor, the object destructor will no longer be called since PHP 8.0"
batch/batches/LiveReportExport/Engines/LiveReportQueryHelper.php,16,4,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $keyField is optional, while parameter $valueField is required. The $keyField parameter is implicitly treated as a required parameter."
batch/scheduler/KGenericScheduler.class.php,500,8,WARNING,PHPCompatibility.TextStrings.RemovedDollarBraceStringEmbeds.DeprecatedVariableSyntax,unverified static candidate,"Using ${var} in strings is deprecated since PHP 8.2, use {$var} instead. Found: ${clazz}"
deployment/base/scripts/index/IndexGenerator.php,38,9,ERROR,PHPCompatibility.ParameterValues.RemovedImplodeFlexibleParamOrder.Removed,unverified static candidate,Passing the $glue and $pieces parameters in reverse order to implode has been deprecated since PHP 7.4 and is removed since PHP 8.0; $glue should be the first parameter and $pieces the second
deployment/updates/scripts/2015_09_21_migrateMediaServerTableToServerNodeTable.php,118,36,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mysql_DeprecatedRemoved,unverified static candidate,Extension 'mysql_' is deprecated since PHP 5.5 and removed since PHP 7.0; Use mysqli instead
deployment/updates/scripts/2015_09_21_migrateMediaServerTableToServerNodeTable.php,118,36,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mysql_errorDeprecatedRemoved,unverified static candidate,Function mysql_error() is deprecated since PHP 5.5 and removed since PHP 7.0
infra/cdl/kdl/KDLAudioMultiStreaming.php,164,63,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $verifyFields is optional, while parameter $filteredStreams is required. The $verifyFields parameter is implicitly treated as a required parameter."
infra/cdl/kdl/KDLCommon.php,215,8,ERROR,PHPCompatibility.Numbers.RemovedHexadecimalNumericStrings.Found,unverified static candidate,"The behaviour of hexadecimal numeric strings was inconsistent prior to PHP 7 and support has been removed in PHP 7. Found: ""0x0"""
infra/chunkedEncode/KChunkedEncode.php,287,49,WARNING,PHPCompatibility.FunctionDeclarations.RemovedOptionalBeforeRequiredParam.Deprecated80,unverified static candidate,"Declaring an optional parameter before a required parameter is deprecated since PHP 8.0. Parameter $acodec is optional, while parameter $format is required. The $acodec parameter is implicitly treated as a required parameter."
infra/content/kXml.class.php,77,15,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for htmlspecialchars() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
infra/content/kXml.class.php,78,11,ERROR,PHPCompatibility.ParameterValues.NewHTMLEntitiesFlagsDefault.NotSet,unverified static candidate,"The default value of the $flags parameter for htmlspecialchars() was changed from ENT_COMPAT to ENT_QUOTES | ENT_SUBSTITUTE | ENT_HTML401 in PHP 8.1. For cross-version compatibility, the $flags parameter should be explicitly set."
infra/content/kXsdException.php,12,11,WARNING,PHPCompatibility.FunctionUse.ArgumentFunctionsReportCurrentValue.NeedsInspection,unverified static candidate,"Since PHP 7.0, functions inspecting arguments, like func_get_args(), no longer report the original value as passed to a parameter, but will instead provide the current value. The parameter ""$messageCode"" was used, and possibly changed (by reference), on line 10."
infra/general/KCryptoWrapper.class.php,113,13,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,113,13,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_create_ivDeprecatedRemoved,unverified static candidate,Function mcrypt_create_iv() is deprecated since PHP 7.1 and removed since PHP 7.2; Use random_bytes() or OpenSSL instead
infra/general/KCryptoWrapper.class.php,113,38,ERROR,PHPCompatibility.Constants.RemovedConstants.mcrypt_dev_urandomDeprecatedRemoved,unverified static candidate,"The constant ""MCRYPT_DEV_URANDOM"" is deprecated since PHP 7.1 and removed since PHP 7.2"
infra/general/KCryptoWrapper.class.php,118,12,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,118,12,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_module_openDeprecatedRemoved,unverified static candidate,Function mcrypt_module_open() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,119,29,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,119,29,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_enc_get_key_sizeDeprecatedRemoved,unverified static candidate,Function mcrypt_enc_get_key_size() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,121,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,121,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_generic_initDeprecatedRemoved,unverified static candidate,Function mcrypt_generic_init() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,122,24,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,122,24,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_genericDeprecatedRemoved,unverified static candidate,Function mcrypt_generic() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,123,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,123,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_generic_deinitDeprecatedRemoved,unverified static candidate,Function mcrypt_generic_deinit() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,124,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,124,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_module_closeDeprecatedRemoved,unverified static candidate,Function mcrypt_module_close() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,130,12,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,130,12,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_module_openDeprecatedRemoved,unverified static candidate,Function mcrypt_module_open() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,131,29,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,131,29,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_enc_get_key_sizeDeprecatedRemoved,unverified static candidate,Function mcrypt_enc_get_key_size() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,133,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,133,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_generic_initDeprecatedRemoved,unverified static candidate,Function mcrypt_generic_init() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,134,24,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mdecrypt_genericDeprecatedRemoved,unverified static candidate,Function mdecrypt_generic() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,135,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,135,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_generic_deinitDeprecatedRemoved,unverified static candidate,Function mcrypt_generic_deinit() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,136,6,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
infra/general/KCryptoWrapper.class.php,136,6,ERROR,PHPCompatibility.FunctionUse.RemovedFunctions.mcrypt_module_closeDeprecatedRemoved,unverified static candidate,Function mcrypt_module_close() is deprecated since PHP 7.1 and removed since PHP 7.2; Use OpenSSL instead
infra/general/KCryptoWrapper.class.php,142,13,ERROR,PHPCompatibility.Extensions.RemovedExtensions.mcryptDeprecatedRemoved,unverified static candidate,Extension 'mcrypt' is deprecated since PHP 7.1 and removed since PHP 7.2; Use openssl (preferred) or pecl/mcrypt once available instead
